#group,false,false,true,true,true,true,false,false,false,true
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,long,string
#default,to6,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,elapsed,location
,,10,level description,h2o_feet,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:11:41.41133944Z,below 3 feet,36000,santa_monica

#group,false,false,true,true,true,true,false,false,false,true
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,long,string
#default,to6,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,elapsed,location
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T12:05:41.41133944Z,7,360,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:59:41.41133944Z,7,720,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:53:41.41133944Z,7,1080,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:47:41.41133944Z,7,1440,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:41:41.41133944Z,6,1800,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:35:41.41133944Z,8,2160,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:29:41.41133944Z,8,2520,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:23:41.41133944Z,7,2880,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:17:41.41133944Z,6,3240,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:11:41.41133944Z,6,3600,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:05:41.41133944Z,6,3960,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:59:41.41133944Z,8,4320,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:53:41.41133944Z,8,4680,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:47:41.41133944Z,7,5040,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:41:41.41133944Z,6,5400,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:35:41.41133944Z,8,5760,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:29:41.41133944Z,7,6120,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:23:41.41133944Z,7,6480,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:17:41.41133944Z,6,6840,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:11:41.41133944Z,7,7200,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:05:41.41133944Z,7,7560,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:59:41.41133944Z,8,7920,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:53:41.41133944Z,7,8280,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:47:41.41133944Z,7,8640,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:41:41.41133944Z,7,9000,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:35:41.41133944Z,8,9360,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:29:41.41133944Z,8,9720,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:23:41.41133944Z,8,10080,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:17:41.41133944Z,7,10440,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:11:41.41133944Z,7,10800,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:05:41.41133944Z,8,11160,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:59:41.41133944Z,7,11520,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:53:41.41133944Z,7,11880,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:47:41.41133944Z,6,12240,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:41:41.41133944Z,6,12600,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:35:41.41133944Z,8,12960,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:29:41.41133944Z,6,13320,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:23:41.41133944Z,8,13680,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:17:41.41133944Z,8,14040,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:11:41.41133944Z,7,14400,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:05:41.41133944Z,7,14760,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:59:41.41133944Z,6,15120,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:53:41.41133944Z,8,15480,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:47:41.41133944Z,6,15840,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:41:41.41133944Z,8,16200,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:35:41.41133944Z,7,16560,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:29:41.41133944Z,7,16920,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:23:41.41133944Z,6,17280,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:17:41.41133944Z,8,17640,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:11:41.41133944Z,6,18000,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:05:41.41133944Z,7,18360,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:59:41.41133944Z,6,18720,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:53:41.41133944Z,6,19080,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:47:41.41133944Z,8,19440,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:41:41.41133944Z,8,19800,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:35:41.41133944Z,7,20160,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:29:41.41133944Z,6,20520,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:23:41.41133944Z,7,20880,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:17:41.41133944Z,8,21240,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:11:41.41133944Z,6,21600,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:05:41.41133944Z,7,21960,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:59:41.41133944Z,6,22320,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:53:41.41133944Z,7,22680,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:47:41.41133944Z,7,23040,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:41:41.41133944Z,6,23400,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:35:41.41133944Z,7,23760,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:29:41.41133944Z,6,24120,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:23:41.41133944Z,8,24480,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:17:41.41133944Z,7,24840,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:11:41.41133944Z,7,25200,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:05:41.41133944Z,8,25560,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:59:41.41133944Z,8,25920,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:53:41.41133944Z,8,26280,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:47:41.41133944Z,7,26640,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:41:41.41133944Z,7,27000,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:35:41.41133944Z,8,27360,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:29:41.41133944Z,8,27720,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:23:41.41133944Z,6,28080,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:17:41.41133944Z,6,28440,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:11:41.41133944Z,7,28800,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T04:05:41.41133944Z,8,29160,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:59:41.41133944Z,7,29520,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:53:41.41133944Z,7,29880,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:47:41.41133944Z,8,30240,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:41:41.41133944Z,6,30600,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:35:41.41133944Z,6,30960,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:29:41.41133944Z,7,31320,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:23:41.41133944Z,8,31680,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:17:41.41133944Z,7,32040,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:11:41.41133944Z,7,32400,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T03:05:41.41133944Z,8,32760,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:59:41.41133944Z,6,33120,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:53:41.41133944Z,6,33480,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:47:41.41133944Z,7,33840,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:41:41.41133944Z,8,34200,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:35:41.41133944Z,6,34560,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:29:41.41133944Z,7,34920,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:23:41.41133944Z,8,35280,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:17:41.41133944Z,6,35640,coyote_creek
,,11,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T02:11:41.41133944Z,6,36000,coyote_creek
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T12:05:41.41133944Z,7,360,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:59:41.41133944Z,8,720,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:53:41.41133944Z,8,1080,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:47:41.41133944Z,6,1440,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:41:41.41133944Z,6,1800,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:35:41.41133944Z,7,2160,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:29:41.41133944Z,6,2520,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:23:41.41133944Z,7,2880,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:17:41.41133944Z,6,3240,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:11:41.41133944Z,7,3600,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T11:05:41.41133944Z,7,3960,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:59:41.41133944Z,8,4320,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:53:41.41133944Z,8,4680,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:47:41.41133944Z,7,5040,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:41:41.41133944Z,6,5400,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:35:41.41133944Z,7,5760,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:29:41.41133944Z,8,6120,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:23:41.41133944Z,7,6480,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:17:41.41133944Z,6,6840,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:11:41.41133944Z,7,7200,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T10:05:41.41133944Z,7,7560,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:59:41.41133944Z,8,7920,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:53:41.41133944Z,6,8280,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:47:41.41133944Z,7,8640,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:41:41.41133944Z,8,9000,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:35:41.41133944Z,8,9360,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:29:41.41133944Z,8,9720,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:23:41.41133944Z,8,10080,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:17:41.41133944Z,6,10440,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:11:41.41133944Z,8,10800,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T09:05:41.41133944Z,6,11160,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:59:41.41133944Z,8,11520,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:53:41.41133944Z,7,11880,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:47:41.41133944Z,8,12240,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:41:41.41133944Z,6,12600,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:35:41.41133944Z,7,12960,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:29:41.41133944Z,7,13320,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:23:41.41133944Z,7,13680,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:17:41.41133944Z,7,14040,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:11:41.41133944Z,6,14400,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T08:05:41.41133944Z,6,14760,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:59:41.41133944Z,6,15120,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:53:41.41133944Z,8,15480,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:47:41.41133944Z,7,15840,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:41:41.41133944Z,8,16200,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:35:41.41133944Z,6,16560,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:29:41.41133944Z,6,16920,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:23:41.41133944Z,6,17280,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:17:41.41133944Z,6,17640,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:11:41.41133944Z,6,18000,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T07:05:41.41133944Z,6,18360,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:59:41.41133944Z,7,18720,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:53:41.41133944Z,7,19080,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:47:41.41133944Z,7,19440,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:41:41.41133944Z,6,19800,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:35:41.41133944Z,8,20160,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:29:41.41133944Z,7,20520,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:23:41.41133944Z,7,20880,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:17:41.41133944Z,7,21240,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:11:41.41133944Z,7,21600,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T06:05:41.41133944Z,6,21960,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:59:41.41133944Z,6,22320,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:53:41.41133944Z,7,22680,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:47:41.41133944Z,6,23040,santa_monica
,,12,pH,h2o_pH,1920-03-05T22:10:01.711964667Z,2020-03-05T22:10:01.711964667Z,2022-12-28T05:41:41.41133944Z,6,23400,santa_monica
